Core,Colony,TimePoint,Sample.Time,Date,C.SH,D.SH,Tot.SH,D.Prp,Bleached_1,Experiment,Temperature,Bleaching,Tre_1,Rep_1,Tre_2,Tre_3,Rep_3,,Tre_4
S1-24,S1,T0,T0_S1-24,2015-06-30,0.0247123429,0,0.0247123429,0,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S1-24,S1,T2,T2_S1-24,2015-09-17,0.0008227814,0,0.0008227814,0,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S1-23,S1,T2,T2_S1-23,2015-09-17,0.0002085971,0.0004811361,0.0006897332,0.6975683609,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S1-23,S1,T4,T4_S1-23,2015-12-12,0.0006542913,0,0.0006542913,0,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S1-23,S1,T5,T5_S1-23,2016-01-14,0.0102232466,0.000221863,0.0104451096,0.0212408539,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S1-23,S1,T8,T8_S1-23,2016-02-05,0.003530295,6.19513926359234E-05,0.0035922464,0.0172458639,Yes,Nutrients1,32,Bleaching,Control,2,NA,NA,NA,,NA
S1-23,S1,T9,T9_S1-23,2016-02-12,9.00646137971161E-05,0,9.00646137971161E-05,0,Yes,Nutrients1,32,Bleaching,Control,2,NA,NA,NA,,NA
S1-23,S1,T1,T1_S1-23,2015-08-04,0.0001852582,0.0007055779,0.0008908362,0.7920400585,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S1-23,S1,T0,T0_S1-23,2015-06-30,0.0002145935,0.0010448004,0.0012593939,0.8296057429,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S1-23,S1,T3,T3_S1-23,2015-10-21,0.0005268761,0.0001597082,0.0006865843,0.2326126958,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S2-2,S2,T5,T5_S2-2,2016-01-14,0,0.0056536866,0.0056536866,1,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S2-2,S2,T4,T4_S2-2,2015-12-12,0,0.0026900446,0.0026900446,1,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S2-2,S2,T2,T2_S2-2,2015-09-17,0,0.00772853,0.00772853,1,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S2-2,S2,T1,T1_S2-2,2015-08-04,0,0.0106671412,0.0106671412,1,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S2-2,S2,T0,T0_S2-2,2015-06-30,0,0.0076906796,0.0076906796,1,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S2-2,S2,T3,T3_S2-2,2015-10-21,0,0.0058476925,0.0058476925,1,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S3-20,S3,T0,T0_S3-20,2015-06-30,0.0008393829,0.0119572098,0.0127965927,0.9344057465,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S3-20,S3,T4,T4_S3-20,2015-12-12,0.0107460342,0.0003801874,0.0111262216,0.0341703987,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S3-20,S3,T5,T5_S3-20,2016-01-14,0.0081494716,0.0001261724,0.008275644,0.0152462351,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S3-20,S3,T1,T1_S3-20,2015-08-04,0.0023706207,0.0172603857,0.0198032625,0.8715930356,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S3-20,S3,T8,T8_S3-20,2016-02-05,0.0126106375,0.0030647513,0.0156753888,0.1955135767,Yes,Nutrients1,32,Bleaching,Control,2,NA,NA,NA,,NA
S3-20,S3,T2,T2_S3-20,2015-09-17,0.0023673963,0.0173426744,0.0197100706,0.8798890016,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S3-20,S3,T3,T3_S3-20,2015-10-21,0.0222694548,0.0034254951,0.0256949498,0.1333139424,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S3-20,S3,T9,T9_S3-20,2016-02-12,0,0.0007904689,0.0007904689,1,Yes,Nutrients1,32,Bleaching,Control,2,NA,NA,NA,,NA
S4-3,S4,T1,T1_S4-3,2015-08-04,0.0201922717,0.0143401314,0.0345324031,0.4152659555,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S4-3,S4,T0,T0_S4-3,2015-06-30,0.0105684523,0.0117825437,0.0223509959,0.5271596709,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S4-3,S4,T2,T2_S4-3,2015-09-17,0.0093711525,0.0019843719,0.0113992195,0.1740796276,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S4-3,S4,T4,T4_S4-3,2015-12-12,0.0037532986,0.0003477169,0.0041010155,0.0847880053,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S4-3,S4,T3,T3_S4-3,2015-10-21,0.0182225913,0.0007191635,0.0189417548,0.0379671027,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S4-3,S4,T5,T5_S4-3,2016-01-14,0.0228342595,0,0.0228342595,0,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S5-15,S5,T8,T8_S5-15,2016-02-05,0.0003377073,0.0110265413,0.0113642486,0.9702833572,Yes,Nutrients1,32,Bleaching,Control,2,NA,NA,NA,,NA
S5-15,S5,T3,T3_S5-15,2015-10-21,0.0008534301,0.0151992253,0.0160526554,0.9468355789,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S5-15,S5,T0,T0_S5-15,2015-06-30,6.55829483846331E-06,0.0073120123,0.0073185706,0.9991038831,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S5-15,S5,T9,T9_S5-15,2016-02-12,0,0.0027349309,0.0027349309,1,Yes,Nutrients1,32,Bleaching,Control,2,NA,NA,NA,,NA
S5-15,S5,T4,T4_S5-15,2015-12-12,0.000098984,0.0050538036,0.0051527875,0.9807902125,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S5-15,S5,T5,T5_S5-15,2016-01-14,0.0008877679,0.0102803265,0.0111680944,0.920508557,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S5-15,S5,T2,T2_S5-15,2015-09-17,0.0003581601,0.0104254365,0.0107835966,0.9667865812,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S5-15,S5,T1,T1_S5-15,2015-08-04,0.0001879372,0.0286181266,0.0288060638,0.9934757769,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S6-26,S6,T0,T0_S6-26,2015-06-30,1.12667648912646E-05,0.020914787,0.0209260538,0.9994615915,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S6-26,S6,T3,T3_S6-26,2015-10-21,0.0009048119,0.0687809352,0.0696857471,0.9870158254,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S6-26,S6,T2,T2_S6-26,2015-09-17,6.36020831062556E-05,0.0135831567,0.0136467588,0.9953394001,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S6-26,S6,T4,T4_S6-26,2015-12-12,0.0001337949,0.009019424,0.0091532189,0.9853827515,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S6-26,S6,T1,T1_S6-26,2015-08-04,0,0.0212721659,0.0212721659,1,Yes,Nutrients1,26,Control,Control,2,NA,NA,NA,,NA
S3-31,S3,T1,T1_S3-31,2015-08-04,0.0011146806,0.0146280853,0.0157427659,0.9291941092,Yes,Nutrients1,26,Control,CO2,1,NA,NA,NA,,NA
S3-31,S3,T0,T0_S3-31,2015-06-30,0.0004522176,0.0049074223,0.0053596399,0.9156253783,Yes,Nutrients1,26,Control,CO2,1,NA,NA,NA,,NA
S3-31,S3,T3,T3_S3-31,2015-10-21,0.0080115146,0.0095352438,0.0175467584,0.5434191085,Yes,Nutrients1,26,Control,CO2,1,NA,NA,NA,,NA
S3-31,S3,T4,T4_S3-31,2015-12-12,0.0038904419,0.0101983527,0.0140887946,0.7238626826,Yes,Nutrients1,26,Control,CO2,1,NA,NA,NA,,NA
S3-31,S3,T2,T2_S3-31,2015-09-17,0.0012638879,0.0042308584,0.0054947463,0.7699824849,Yes,Nutrients1,26,Control,CO2,1,NA,NA,NA,,NA
S1-8,S1,T3,T3_S1-8,2015-10-21,0.0009938225,9.13409067166828E-05,0.0010851634,0.0841724925,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S1-8,S1,T1,T1_S1-8,2015-08-04,0.0004997168,0.0003309654,0.0008306822,0.3984260514,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S1-8,S1,T4,T4_S1-8,2015-12-12,0.0023489242,0.0002633616,0.0026122858,0.1008165256,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S1-8,S1,T2,T2_S1-8,2015-09-17,0.0019796279,0.0007861147,0.0027657426,0.2842327658,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S1-8,S1,T5,T5_S1-8,2016-01-14,0.0020179916,0.000228893,0.0022468846,0.1018712701,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S1-8,S1,T0,T0_S1-8,2015-06-30,0.0002760989,0.0019594984,0.0022355973,0.8764988298,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S2-18,S2,T3,T3_S2-18,2015-10-21,0,0.0152403338,0.0152403338,1,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S2-18,S2,T8,T8_S2-18,2016-02-05,0,0.0028637923,0.0028637923,1,Yes,Nutrients1,32,Bleaching,N,2,NA,NA,NA,,NA
S2-18,S2,T9,T9_S2-18,2016-02-12,0,0.0025168877,0.0025168877,1,Yes,Nutrients1,32,Bleaching,N,2,NA,NA,NA,,NA
S2-18,S2,T5,T5_S2-18,2016-01-14,0,0.0151772979,0.0151772979,1,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S2-18,S2,T0,T0_S2-18,2015-06-30,0,0.0082777837,0.0082777837,1,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S2-18,S2,T2,T2_S2-18,2015-09-17,0,0.0158138818,0.0158138818,1,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S2-18,S2,T4,T4_S2-18,2015-12-12,0,0.0140905384,0.0140905384,1,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S2-18,S2,T1,T1_S2-18,2015-08-04,0,0.0102800886,0.0102800886,1,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S3-30,S3,T4,T4_S3-30,2015-12-12,0.0028847571,0.0024248197,0.0053095768,0.456687946,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S3-30,S3,T2,T2_S3-30,2015-09-17,0.0011771911,0.0036718144,0.0049199277,0.7463147041,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S3-30,S3,T3,T3_S3-30,2015-10-21,0.0042707315,0.0036626607,0.0079333922,0.4616764951,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S3-30,S3,T5,T5_S3-30,2016-01-14,0.0052933509,0.0045576655,0.0098510164,0.4626594155,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S3-30,S3,T0,T0_S3-30,2015-06-30,0.0009092133,0.0182342415,0.0191434548,0.9525052641,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S3-30,S3,T1,T1_S3-30,2015-08-04,0.001166485,0.006893055,0.00805954,0.8552665513,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S4-7,S4,T8,T8_S4-7,2016-02-05,0.0010329196,0.0042563265,0.0052892461,0.8047132666,Yes,Nutrients1,32,Bleaching,N,2,NA,NA,NA,,NA
S4-7,S4,T9,T9_S4-7,2016-02-12,0,0.0007664056,0.0007664056,1,Yes,Nutrients1,32,Bleaching,N,2,NA,NA,NA,,NA
S4-7,S4,T1,T1_S4-7,2015-08-04,0.0075115809,0.0024543487,0.0099659295,0.2462739341,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S4-7,S4,T0,T0_S4-7,2015-06-30,0.0047051675,0.0108645794,0.0155697469,0.6978006453,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S4-7,S4,T3,T3_S4-7,2015-10-21,0.0109254806,0.0020626882,0.0129881688,0.1588128599,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S4-7,S4,T2,T2_S4-7,2015-09-17,0.0111114632,0.0040753927,0.0151868559,0.2683499926,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S4-7,S4,T4,T4_S4-7,2015-12-12,0.0031026211,0.0011031303,0.0042057513,0.2622908874,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S4-7,S4,T5,T5_S4-7,2016-01-14,0.0158529127,0.0048876189,0.0207405316,0.2356554295,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S5-17,S5,T5,T5_S5-17,2016-01-14,0.0001168553,0.0141616274,0.0142784827,0.9918159885,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S5-17,S5,T4,T4_S5-17,2015-12-12,3.25602246608735E-05,0.0047170197,0.0047495799,0.9931446095,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S5-17,S5,T0,T0_S5-17,2015-06-30,0.000187051,0.0276707994,0.0278578504,0.9932855188,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S5-17,S5,T1,T1_S5-17,2015-08-04,0,0.0262627388,0.0262627388,1,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S5-17,S5,T3,T3_S5-17,2015-10-21,0,0.0605328719,0.0605328719,1,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S5-17,S5,T2,T2_S5-17,2015-09-17,0,0.021138174,0.021138174,1,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S6-29,S6,T2,T2_S6-29,2015-09-17,0,0.0740976479,0.0740976479,1,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S6-29,S6,T3,T3_S6-29,2015-10-21,0.0019398278,0.1687457162,0.1706855441,0.9886350783,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S6-29,S6,T0,T0_S6-29,2015-06-30,0,0.0356026376,0.0356026376,1,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S6-29,S6,T8,T8_S6-29,2016-02-05,0,0.0055756904,0.0055756904,1,Yes,Nutrients1,32,Bleaching,N,2,NA,NA,NA,,NA
S6-29,S6,T5,T5_S6-29,2016-01-14,0,0.0339397574,0.0339397574,1,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S6-29,S6,T9,T9_S6-29,2016-02-12,0,0.0037204348,0.0037204348,1,Yes,Nutrients1,32,Bleaching,N,2,NA,NA,NA,,NA
S6-29,S6,T1,T1_S6-29,2015-08-04,2.33515502623041E-05,0.0239834432,0.0240067947,0.9990272941,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S6-29,S6,T4,T4_S6-29,2015-12-12,0,0.0043731483,0.0043731483,1,Yes,Nutrients1,26,Control,N,2,NA,NA,NA,,NA
S1-28,S1,T1,T1_S1-28,2015-08-04,0.0001723866,0.0011640493,0.0013364358,0.8710102247,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S1-28,S1,T5,T5_S1-28,2016-01-14,0.0005755668,0.000226261,0.0008018277,0.2821815288,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S1-28,S1,T0,T0_S1-28,2015-06-30,0.0002371889,0.002232297,0.0024694858,0.9039521172,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S1-28,S1,T9,T9_S1-28,2016-02-12,0.0004745933,0.0001053083,0.0005799015,0.1815968469,Yes,Nutrients1,32,Bleaching,N+P+Food,2,NA,NA,NA,,NA
S1-28,S1,T4,T4_S1-28,2015-12-12,0.0007297918,0.0006235353,0.0013533271,0.4607424875,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S1-28,S1,T2,T2_S1-28,2015-09-17,0.0010815754,0.0016579958,0.0027395712,0.6052026776,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S1-28,S1,T3,T3_S1-28,2015-10-21,0.0005212688,0.0008810668,0.0014023356,0.6282852774,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S1-28,S1,T8,T8_S1-28,2016-02-05,0.0034224512,0.0002269028,0.0036493539,0.062176151,Yes,Nutrients1,32,Bleaching,N+P+Food,2,NA,NA,NA,,NA
S2-23,S2,T0,T0_S2-23,2015-06-30,0,0.0052960034,0.0052960034,1,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S2-23,S2,T4,T4_S2-23,2015-12-12,9.62447919123437E-07,0.0026905657,0.0026915281,0.9996424158,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S2-23,S2,T1,T1_S2-23,2015-08-04,0,0.0038533272,0.0038533272,1,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S2-23,S2,T2,T2_S2-23,2015-09-17,0,0.0089191769,0.0089191769,1,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S2-23,S2,T5,T5_S2-23,2016-01-14,0.000062319,0.0058732802,0.0059355992,0.9895008131,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S4-13,S4,T5,T5_S4-13,2016-01-14,0.0111164296,4.96137269894037E-05,0.0111660433,0.0044432684,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S4-13,S4,T0,T0_S4-13,2015-06-30,0.0042290134,0.0182220474,0.0224510608,0.8116341395,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S4-13,S4,T4,T4_S4-13,2015-12-12,0.0017858638,0.000247998,0.0020338618,0.1219345198,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S4-13,S4,T2,T2_S4-13,2015-09-17,0.0047924233,0.0011123,0.0059047234,0.1883746235,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S4-13,S4,T3,T3_S4-13,2015-10-21,0.0060983875,0.0014737441,0.0075721316,0.1946273792,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S4-13,S4,T1,T1_S4-13,2015-08-04,0.0036221269,0.0025439383,0.0061660652,0.4125707782,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S5-19,S5,T1,T1_S5-19,2015-08-04,0,0.0050799187,0.0050799187,1,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S5-19,S5,T8,T8_S5-19,2016-02-05,0,0.0054173075,0.0054173075,1,Yes,Nutrients1,32,Bleaching,N+P+Food,2,NA,NA,NA,,NA
S5-19,S5,T5,T5_S5-19,2016-01-14,0,0.0045040902,0.0045040902,1,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S5-19,S5,T3,T3_S5-19,2015-10-21,0,0.0044316296,0.0044316296,1,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S5-19,S5,T2,T2_S5-19,2015-09-17,0.0000286,0.0077390921,0.0077676921,0.9963180782,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S5-19,S5,T4,T4_S5-19,2015-12-12,0,0.0024809124,0.0024809124,1,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S5-19,S5,T9,T9_S5-19,2016-02-12,0,0.0005173232,0.0005173232,1,Yes,Nutrients1,32,Bleaching,N+P+Food,2,NA,NA,NA,,NA
S5-19,S5,T0,T0_S5-19,2015-06-30,0,0.0123296124,0.0123296124,1,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S6-25,S6,T3,T3_S6-25,2015-10-21,0.0002490759,0.0129887507,0.0132378266,0.9811845323,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S6-25,S6,T4,T4_S6-25,2015-12-12,3.02526814966952E-05,0.006660382,0.0066906347,0.995478354,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S6-25,S6,T2,T2_S6-25,2015-09-17,0.000013461,0.0115416056,0.0115550666,0.998835059,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S6-25,S6,T1,T1_S6-25,2015-08-04,2.84083717406247E-05,0.0087464585,0.0087748669,0.9967625296,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S6-25,S6,T5,T5_S6-25,2016-01-14,4.78914292542168E-05,0.0081970371,0.0082449285,0.9941914076,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S6-25,S6,T0,T0_S6-25,2015-06-30,2.35096250636626E-05,0.0099932702,0.0100167798,0.9976529758,Yes,Nutrients1,26,Control,N+P+Food,2,NA,NA,NA,,NA
S2-9,S2,T9,T9_S2-9,2016-02-12,0,0.0008739899,0.0008739899,1,Yes,Nutrients1,32,Bleaching,N+P,1,NA,NA,NA,,NA
S2-9,NA,T26,T26_S2-9,2018-01-22,5.20683743016437E-06,0.0046193716,0.0046245784,0.9988740947,Yes,Mcav,26,Control,N+P,1,NA,NA,NA,,NA
S2-9,S2,T4,T4_S2-9,2015-12-12,2.27448687900733E-05,0.0021110666,0.0021338115,0.9893407318,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S2-9,S2,T2,T2_S2-9,2015-09-17,0,0.0067018303,0.0067018303,1,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S2-9,S2,T5,T5_S2-9,2016-01-14,0,0.0023690539,0.0023690539,1,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S2-9,S2,T0,T0_S2-9,2015-06-30,0,0.0099891952,0.0099891952,1,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S2-9,S2,T1,T1_S2-9,2015-08-04,0,0.0045512799,0.0045512799,1,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S2-9,S2,T8,T8_S2-9,2016-02-05,0,0.0028231925,0.0028231925,1,Yes,Nutrients1,32,Bleaching,N+P,1,NA,NA,NA,,NA
S2-9,S2,T3,T3_S2-9,2015-10-21,0,0.0090700592,0.0090700592,1,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S3-21,S3,T1,T1_S3-21,2015-08-04,0.0007319253,0.0054189192,0.0061508444,0.8810040995,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S3-21,S3,T5,T5_S3-21,2016-01-14,0.0428392141,0,0.0428392141,0,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S3-21,S3,T3,T3_S3-21,2015-10-21,0.0611011731,0.0158028572,0.0769040303,0.2054880232,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S3-21,S3,T0,T0_S3-21,2015-06-30,0.001071481,0.0189403577,0.0200118387,0.9464576412,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S3-21,S3,T2,T2_S3-21,2015-09-17,0.0038933465,0.002549332,0.0065137682,0.3913759159,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S3-21,S3,T4,T4_S3-21,2015-12-12,0.0089649645,0.0004127223,0.0093776869,0.0440111014,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S4-2,S4,T2,T2_S4-2,2015-09-17,0.0193601282,0.0028683753,0.0222285035,0.1290404131,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S4-2,S4,T3,T3_S4-2,2015-10-21,0.0174320046,0.0007177359,0.0181497406,0.0395452449,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S4-2,S4,T8,T8_S4-2,2016-02-05,0.0003721114,7.30095266858392E-05,0.0004451209,0.1640217718,Yes,Nutrients1,32,Bleaching,N+P,1,NA,NA,NA,,NA
S4-2,S4,T5,T5_S4-2,2016-01-14,0.0241438346,0.0001503836,0.0242942183,0.0061900998,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S4-2,S4,T0,T0_S4-2,2015-06-30,0.0077858541,0.0066268516,0.0144127057,0.4597923363,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S4-2,S4,T9,T9_S4-2,2016-02-12,5.60668986198346E-06,1.40947978178208E-05,1.97014876798042E-05,0.7154179444,Yes,Nutrients1,32,Bleaching,N+P,1,NA,NA,NA,,NA
S4-2,S4,T1,T1_S4-2,2015-08-04,0.0054790396,0.001774624,0.0072536636,0.2446520924,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S4-2,S4,T4,T4_S4-2,2015-12-12,0.0055842189,0.0003295176,0.0059137365,0.0557207187,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S5-1,S5,T4,T4_S5-1,2015-12-12,0.0005470564,0.0041321232,0.0046791796,0.8830871094,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S5-1,S5,T1,T1_S5-1,2015-08-04,0,0.0016924162,0.0016924162,1,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S5-1,S5,T3,T3_S5-1,2015-10-21,0.0012953615,0.0150613631,0.0163567246,0.920805571,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S5-1,S5,T2,T2_S5-1,2015-09-17,0.0001718911,0.0046999011,0.0048717922,0.9647170677,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S5-1,S5,T0,T0_S5-1,2015-06-30,0.0001367903,0.0274740828,0.0276108731,0.9950457806,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S5-1,S5,T5,T5_S5-1,2016-01-14,0.0009470769,0.0034191946,0.0043662714,0.7830925354,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S6-3,S6,T2,T2_S6-3,2015-09-17,0.0002158531,0.0389586378,0.0391744909,0.9944899567,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S6-3,S6,T8,T8_S6-3,2016-02-05,0.0001088813,0.0065489314,0.0066578127,0.9836460889,Yes,Nutrients1,32,Bleaching,N+P,1,NA,NA,NA,,NA
S6-3,S6,T3,T3_S6-3,2015-10-21,0.0001347062,0.0128669061,0.0130016122,0.9896392704,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S6-3,S6,T0,T0_S6-3,2015-06-30,8.05503308947199E-05,0.0242825864,0.0243631367,0.9966937619,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S6-3,S6,T1,T1_S6-3,2015-08-04,2.0348498316102E-05,0.008118908,0.0081392565,0.9974999561,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S6-3,S6,T9,T9_S6-3,2016-02-12,0,0.0023657956,0.0023657956,1,Yes,Nutrients1,32,Bleaching,N+P,1,NA,NA,NA,,NA
S6-3,S6,T4,T4_S6-3,2015-12-12,0.0001452302,0.0125152339,0.0126604641,0.9885288413,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
S6-3,S6,T5,T5_S6-3,2016-01-14,0.0014433361,0.0110119949,0.012455331,0.8841190064,Yes,Nutrients1,26,Control,N+P,1,NA,NA,NA,,NA
