Core,Date,Colony,Time,Sample.Time,YII,C.SH,D.SH,tot.SH,D.Prp,Community,Target_temp,Week_temp,Bleaching,Experiment,Tre_1,Rep_1,Tre_2,Tre_3,Rep_3,Bleached,Tre_4
S1-9,2015-06-30,S1,T0,T0_S1-9,0.527,0.0001695624,0.0013824092,0.0015519715,0.8907439008,D,26,NA,Control,Nutrients1,Fe,1,NA,NA,NA,Yes,NA
S1-9,2015-08-04,S1,T1,T1_S1-9,0.55,0.0005131687,0.0007733109,0.0012864796,0.6011062559,D,26,25.6870654762,Control,Nutrients1,Fe,1,NA,NA,NA,Yes,NA
S1-9,2015-10-02,S1,T2,T2_S1-9,0.555,0.0016954262,0.0022193183,0.0039147445,0.5669126797,D,26,NA,Control,Nutrients1,Fe,1,NA,NA,NA,Yes,NA
S1-9,2015-10-21,S1,T3,T3_S1-9,0.537,0.0017014834,0.0005241473,0.0022256307,0.2355050809,C,26,NA,Control,Nutrients1,Fe,1,NA,NA,NA,Yes,NA
S1-9,2015-12-12,S1,T4,T4_S1-9,0.541,0.0005450066,4.9200158350645E-05,0.0005942068,0.0827997291,C,26,24.1799131737,Control,Nutrients1,Fe,1,NA,NA,NA,Yes,NA
S1-9,2016-01-14,S1,T5,T5_S1-9,0.549,0.0003607599,0,0.0003607599,0,C,26,24.7799156627,Control,Nutrients1,Fe,1,NA,NA,NA,Yes,NA
S1-9,2016-01-25,S1,T6,T6_S1-9,0.533,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,Fe,1,NA,NA,NA,Yes,NA
S1-9,2016-02-01,S1,T7,T7_S1-9,0.526,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,Fe,1,NA,NA,NA,Yes,NA
S1-9,2016-02-05,S1,T8,T8_S1-9,0.489,0.0007315262,1.6573856222624E-05,0.0007481001,0.0221545976,C,32,32.5288869048,Bleaching,Nutrients1,Fe,1,NA,NA,NA,Yes,NA
S1-9,2016-02-12,S1,T9,T9_S1-9,0.331,9.25094893990043E-05,6.33961916081789E-06,9.88491085598222E-05,0.0641343079,C,32,32.8829107143,Bleaching,Nutrients1,Fe,1,NA,NA,NA,Yes,NA
S1-10,2015-06-30,S1,T0,T0_S1-10,0.525,0.0027115705,0.0036363457,0.0063479163,0.5728408491,D,26,NA,Control,Nutrients1,Control,1,NA,NA,NA,Yes,NA
S1-10,2015-08-04,S1,T1,T1_S1-10,0.554,0.0008738017,0.0007088185,0.0015826202,0.447876582,C,26,25.6870654762,Control,Nutrients1,Control,1,NA,NA,NA,Yes,NA
S1-10,2015-10-02,S1,T2,T2_S1-10,0.555,0.0005945559,0,0.0005945559,0,C,26,NA,Control,Nutrients1,Control,1,NA,NA,NA,Yes,NA
S1-10,2015-10-21,S1,T3,T3_S1-10,0.571,0.0024174546,0.000149899,0.0025673536,0.0583865822,C,26,NA,Control,Nutrients1,Control,1,NA,NA,NA,Yes,NA
S1-10,2015-12-12,S1,T4,T4_S1-10,0.55,0.0005841473,2.12183668259146E-05,0.0006053657,0.035050495,C,26,24.1799131737,Control,Nutrients1,Control,1,NA,NA,NA,Yes,NA
S1-10,2016-01-14,S1,T5,T5_S1-10,0.547,0.0006422283,6.10157734407256E-06,0.0006483299,0.0094112232,C,26,24.7799156627,Control,Nutrients1,Control,1,NA,NA,NA,Yes,NA
S1-11,2015-06-30,S1,T0,T0_S1-11,0.528,0.0018650848,0.0002334119,0.0020984968,0.1112281508,C,26,NA,Control,Nutrients1,N+P,2,NO3,Control,2,Yes,
S1-11,2015-08-04,S1,T1,T1_S1-11,0.583,0.0008865259,0,0.0008865259,0,C,26,25.6870654762,Control,Nutrients1,N+P,2,NO3,Control,2,Yes,
S1-11,2015-10-02,S1,T2,T2_S1-11,0.557,0.0009932846,1.66002810488344E-05,0.0010098849,0.0164377958,C,26,NA,Control,Nutrients1,N+P,2,NO3,Control,2,Yes,
S1-11,2015-10-21,S1,T3,T3_S1-11,0.538,0.0009772151,0.00003626,0.0010134751,0.0357778501,C,26,NA,Control,Nutrients1,N+P,2,NO3,Control,2,Yes,
S1-11,2015-12-12,S1,T4,T4_S1-11,0.526,0.0025219076,0,0.0025219076,0,C,26,24.1799131737,Control,Nutrients1,N+P,2,NO3,Control,2,Yes,
S1-11,2016-01-14,S1,T5,T5_S1-11,0.526,0.002028107,0,0.002028107,0,C,26,24.7799156627,Control,Nutrients1,N+P,2,NO3,Control,2,Yes,
S1-11,2016-01-25,S1,T6,T6_S1-11,0.486,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,N+P,2,NO3,Control,2,Yes,
S1-11,2016-02-01,S1,T7,T7_S1-11,0.459,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,N+P,2,NO3,Control,2,Yes,
S1-11,2016-02-05,S1,T8,T8_S1-11,0.479,0.0002930765,0,0.0002930765,0,C,32,32.5288869048,Bleaching,Nutrients1,N+P,2,NO3,Control,2,Yes,
S1-11,2016-02-12,S1,T9,T9_S1-11,0.227,0.0005716389,0,0.0005716389,0,C,32,32.8829107143,Bleaching,Nutrients1,N+P,2,NO3,Control,2,Yes,
S1-11,2016-02-22,S1,T10,T10_S1-11,0.048,2.81891525210809E-06,0,2.81891525210809E-06,0,C,32,28.6980863095,Bleaching,Nutrients1,N+P,2,NO3,Control,2,Yes,
S1-11,2016-04-05,S1,T11,T11_S1-11,0.462,0.0055662965,0.0001088606,0.0056751571,0.0191819555,C,27,NA,Recovery ,Nutrients1,N+P,2,NO3,Control,2,Yes,
S1-11,2016-05-26,S1,T12,T12_S1-11,NA,0.0003711693,6.1174652564073E-06,0.0003772868,0.0162143654,C,27,NA,Control,Nutrients1,N+P,2,NO3,Control,2,Yes,
S1-11,2016-06-13,S1,T13,T13_S1-11,NA,0.0021013695,2.2718179759404E-05,0.0021240877,0.0106954998,C,27,NA,Control,Nutrients2,N+P,2,NO3,Control,2,Yes,
S1-11,2016-09-26,S1,T15,T15_S1-11,NA,0.0003755964,0,0.0003755964,0,C,26,NA,Control,Nutrients2,N+P,2,NO3,Control,2,Yes,
S1-11,2017-03-23,S1,T16,T16_S1-11,NA,0.0013351859,0,0.0013351859,0,C,26,26.3338953846,Control,Nutrients2,N+P,2,NO3,Control,2,Yes,
S1-11,2017-05-11,S1,T17,T17_S1-11,0.551,0.0047839502,0,0.0047839502,0,C,26,27.3250833333,Control,Nutrients2,N+P,2,NO3,Control,2,Yes,
S1-11,2017-05-18,S1,T18,T18_S1-11,0.506,NA,NA,NA,NA,NA,32,30.224988024,Bleaching,Nutrients2,N+P,2,NO3,Control,2,Yes,
S1-11,2017-05-25,S1,T19,T19_S1-11,0.5,NA,NA,NA,NA,NA,32,29.9672335329,Bleaching,Nutrients2,N+P,2,NO3,Control,2,Yes,
S1-11,2017-06-01,S1,T20,T20_S1-11,0.507,0.0935337776,0,0.0935337776,0,C,32,31.6596716418,Bleaching,Nutrients2,N+P,2,NO3,Control,2,Yes,
S1-11,2017-06-03,S1,T21,T21_S1-11,0.477,NA,NA,NA,NA,NA,32,31.5688179104,Bleaching,Nutrients2,N+P,2,NO3,Control,2,Yes,
S1-11,2017-06-08,S1,T22,T22_S1-11,0.455,NA,NA,NA,NA,NA,32,31.9263928571,Bleaching,Nutrients2,N+P,2,NO3,Control,2,Yes,
S1-11,2017-06-15,S1,T23,T23_S1-11,0.364,0.0010874245,0,0.0010874245,0,C,32,29.8219074627,Bleaching,Nutrients2,N+P,2,NO3,Control,2,Yes,
S1-11,2017-07-20,S1,T24,T24_S1-11,0.31,0.0027820152,0,0.0027820152,0,C,26,NA,Control,Mcav,N+P,2,NO3,Control,2,Yes,
S1-12,2015-06-30,S1,T0,T0_S1-12,0.523,0.0016734543,1.84267350767353E-05,0.001691881,0.0108912712,C,26,NA,Control,Nutrients1,Fe,2,NA,NA,NA,Yes,NA
S1-12,2015-08-04,S1,T1,T1_S1-12,0.553,0.0009510166,6.59840056074379E-06,0.0009576151,0.006890452,C,26,25.6870654762,Control,Nutrients1,Fe,2,NA,NA,NA,Yes,NA
S1-12,2015-10-02,S1,T2,T2_S1-12,0.573,0.0003277383,0,0.0003277383,0,C,26,NA,Control,Nutrients1,Fe,2,NA,NA,NA,Yes,NA
S1-12,2015-10-21,S1,T3,T3_S1-12,0.566,0.0006002326,0,0.0006002326,0,C,26,NA,Control,Nutrients1,Fe,2,NA,NA,NA,Yes,NA
S1-12,2015-12-12,S1,T4,T4_S1-12,0.527,0.0002995433,0,0.0002995433,0,C,26,24.1799131737,Control,Nutrients1,Fe,2,NA,NA,NA,Yes,NA
S1-12,2016-01-14,S1,T5,T5_S1-12,0.534,0.0005359286,0,0.0005359286,0,C,26,24.7799156627,Control,Nutrients1,Fe,2,NA,NA,NA,Yes,NA
S1-13,2015-06-30,S1,T0,T0_S1-13,0.54,0.0018530183,4.70163240138981E-05,0.0019000346,0.0247449826,C,26,NA,Control,Nutrients1,Control,2,NO3,Control,2,Yes,Mcav
S1-13,2015-08-04,S1,T1,T1_S1-13,0.572,0.0015453333,3.0926286056995E-05,0.0015762596,0.0196200459,C,26,25.6870654762,Control,Nutrients1,Control,2,NO3,Control,2,Yes,Mcav
S1-13,2015-10-02,S1,T2,T2_S1-13,0.56,0.0011894979,1.91481769265003E-05,0.001208646,0.0158426672,C,26,NA,Control,Nutrients1,Control,2,NO3,Control,2,Yes,Mcav
S1-13,2015-10-21,S1,T3,T3_S1-13,0.549,0.0009747867,0,0.0009747867,0,C,26,NA,Control,Nutrients1,Control,2,NO3,Control,2,Yes,Mcav
S1-13,2015-12-12,S1,T4,T4_S1-13,0.527,0.001040259,0,0.001040259,0,C,26,24.1799131737,Control,Nutrients1,Control,2,NO3,Control,2,Yes,Mcav
S1-13,2016-01-14,S1,T5,T5_S1-13,0.558,0.0016655932,0,0.0016655932,0,C,26,24.7799156627,Control,Nutrients1,Control,2,NO3,Control,2,Yes,Mcav
S1-13,2016-01-25,S1,T6,T6_S1-13,0.501,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,Control,2,NO3,Control,2,Yes,Mcav
S1-13,2016-02-01,S1,T7,T7_S1-13,0.462,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,Control,2,NO3,Control,2,Yes,Mcav
S1-13,2016-02-05,S1,T8,T8_S1-13,0.495,0.0003955382,0,0.0003955382,0,C,32,32.5288869048,Bleaching,Nutrients1,Control,2,NO3,Control,2,Yes,Mcav
S1-13,2016-02-12,S1,T9,T9_S1-13,0.259,8.08386441819776E-05,0,8.08386441819776E-05,0,C,32,32.8829107143,Bleaching,Nutrients1,Control,2,NO3,Control,2,Yes,Mcav
S1-13,2016-02-22,S1,T10,T10_S1-13,0.048,0.000002522,0,0.000002522,0,C,32,28.6980863095,Bleaching,Nutrients1,Control,2,NO3,Control,2,Yes,Mcav
S1-13,2016-04-05,S1,T11,T11_S1-13,0.458,0.0007664726,0.0002226015,0.0009890741,0.225060513,C,27,NA,Recovery ,Nutrients1,Control,2,NO3,Control,2,Yes,Mcav
S1-13,2016-05-26,S1,T12,T12_S1-13,NA,0.0003637503,2.13057184638397E-05,0.000385056,0.0553314824,C,27,NA,Control,Nutrients1,Control,2,NO3,Control,2,Yes,Mcav
S1-13,2016-06-13,S1,T13,T13_S1-13,NA,0.0010797816,0.00003269,0.0011124716,0.0293850458,C,27,NA,Control,Nutrients2,Control,2,NO3,Control,2,Yes,Mcav
S1-13,2016-07-19,S1,T14,T14_S1-13,NA,0.000804538,7.94148267201913E-06,0.0008124794,0.0097743799,C,27,27.1685208333,Control,Nutrients2,Control,2,NO3,Control,2,Yes,Mcav
S1-13,2016-09-26,S1,T15,T15_S1-13,NA,0.0001925823,1.25566942190438E-05,0.000205139,0.0612106507,C,26,NA,Control,Nutrients2,Control,2,NO3,Control,2,Yes,Mcav
S1-13,2017-03-23,S1,T16,T16_S1-13,NA,0.0002895894,0,0.0002895894,0,C,26,26.3338953846,Control,Nutrients2,Control,2,NO3,Control,2,Yes,Mcav
S1-13,2017-05-11,S1,T17,T17_S1-13,0.539,0.0007239314,0,0.0007239314,0,C,26,27.3250833333,Control,Nutrients2,Control,2,NO3,Control,2,Yes,Mcav
S1-13,2017-05-18,S1,T18,T18_S1-13,0.525,NA,NA,NA,NA,NA,32,30.224988024,Bleaching,Nutrients2,Control,2,NO3,Control,2,Yes,Mcav
S1-13,2017-05-25,S1,T19,T19_S1-13,0.554,NA,NA,NA,NA,NA,32,29.9672335329,Bleaching,Nutrients2,Control,2,NO3,Control,2,Yes,Mcav
S1-13,2017-06-01,S1,T20,T20_S1-13,0.526,0.0003349815,0,0.0003349815,0,C,32,31.6596716418,Bleaching,Nutrients2,Control,2,NO3,Control,2,Yes,Mcav
S1-13,2017-06-03,S1,T21,T21_S1-13,0.493,NA,NA,NA,NA,NA,32,31.5688179104,Bleaching,Nutrients2,Control,2,NO3,Control,2,Yes,Mcav
S1-13,2017-06-08,S1,T22,T22_S1-13,0.442,NA,NA,NA,NA,NA,32,31.9263928571,Bleaching,Nutrients2,Control,2,NO3,Control,2,Yes,Mcav
S1-13,2017-06-15,S1,T23,T23_S1-13,0.407,0.0022657185,0,0.0022657185,0,C,32,29.8219074627,Bleaching,Nutrients2,Control,2,NO3,Control,2,Yes,Mcav
S1-13,2017-07-20,S1,T24,T24_S1-13,0.508,0.0021488987,0,0.0021488987,0,C,26,NA,Control,Mcav,Control,2,NO3,Control,2,Yes,Mcav
S1-13,2018-01-22,S1,T26,T26_S1-13,NA,0.0001921185,0,0.0001921185,0,C,26,NA,Control,Mcav,Control,2,NO3,Control,2,Yes,Mcav
S1-14,2015-06-30,S1,T0,T0_S1-14,0.539,0.0009425302,4.16074461895451E-06,0.0009466909,0.0043950403,C,26,NA,Control,Nutrients1,N+P,2,NA,NA,NA,Yes,NA
S1-14,2015-08-04,S1,T1,T1_S1-14,0.587,0.0007617735,1.02418347901034E-05,0.0007720154,0.0132663611,C,26,25.6870654762,Control,Nutrients1,N+P,2,NA,NA,NA,Yes,NA
S1-14,2015-10-02,S1,T2,T2_S1-14,0.571,0.0010193589,2.99474984489464E-06,0.0010223537,0.00292927,C,26,NA,Control,Nutrients1,N+P,2,NA,NA,NA,Yes,NA
S1-14,2015-10-21,S1,T3,T3_S1-14,0.552,0.0020729415,0,0.0020729415,0,C,26,NA,Control,Nutrients1,N+P,2,NA,NA,NA,Yes,NA
S1-14,2015-12-12,S1,T4,T4_S1-14,0.532,0.0016887028,0,0.0016887028,0,C,26,24.1799131737,Control,Nutrients1,N+P,2,NA,NA,NA,Yes,NA
S1-14,2016-01-14,S1,T5,T5_S1-14,0.54,0.0015279243,0,0.0015279243,0,C,26,24.7799156627,Control,Nutrients1,N+P,2,NA,NA,NA,Yes,NA
S1-14,2016-01-25,S1,T6,T6_S1-14,0.516,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,N+P,2,NA,NA,NA,Yes,NA
S1-14,2016-02-01,S1,T7,T7_S1-14,0.464,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,N+P,2,NA,NA,NA,Yes,NA
S1-14,2016-02-05,S1,T8,T8_S1-14,0.472,0.0010527941,0,0.0010527941,0,C,32,32.5288869048,Bleaching,Nutrients1,N+P,2,NA,NA,NA,Yes,NA
S1-14,2016-02-12,S1,T9,T9_S1-14,0.187,0.0002872581,0,0.0002872581,0,C,32,32.8829107143,Bleaching,Nutrients1,N+P,2,NA,NA,NA,Yes,NA
S1-15,2015-06-30,S1,T0,T0_S1-15,0.513,0.0019859547,0.0001821379,0.0021680926,0.0840083506,C,26,NA,Control,Nutrients1,N+P,1,NH4,NH4,1,Yes,Mcav
S1-15,2015-08-04,S1,T1,T1_S1-15,0.562,0.0006098061,0.0001656681,0.0007754742,0.2136345893,C,26,25.6870654762,Control,Nutrients1,N+P,1,NH4,NH4,1,Yes,Mcav
S1-15,2015-10-02,S1,T2,T2_S1-15,0.538,0.000702349,7.0485539886871E-05,0.0007728345,0.0912039235,C,26,NA,Control,Nutrients1,N+P,1,NH4,NH4,1,Yes,Mcav
S1-15,2015-10-21,S1,T3,T3_S1-15,0.539,0.0032561943,0.0001112121,0.0033674064,0.0330260317,C,26,NA,Control,Nutrients1,N+P,1,NH4,NH4,1,Yes,Mcav
S1-15,2015-12-12,S1,T4,T4_S1-15,0.524,0.0006351549,4.41958605741809E-06,0.0006395745,0.0069101978,C,26,24.1799131737,Control,Nutrients1,N+P,1,NH4,NH4,1,Yes,Mcav
S1-15,2016-01-14,S1,T5,T5_S1-15,0.534,0.0011671831,0,0.0011671831,0,C,26,24.7799156627,Control,Nutrients1,N+P,1,NH4,NH4,1,Yes,Mcav
S1-15,2016-01-25,S1,T6,T6_S1-15,0.544,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,N+P,1,NH4,NH4,1,Yes,Mcav
S1-15,2016-02-01,S1,T7,T7_S1-15,0.5,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,N+P,1,NH4,NH4,1,Yes,Mcav
S1-15,2016-02-05,S1,T8,T8_S1-15,0.457,0.0019860768,6.27834295941148E-06,0.0019923551,0.0031512168,C,32,32.5288869048,Bleaching,Nutrients1,N+P,1,NH4,NH4,1,Yes,Mcav
S1-15,2016-02-12,S1,T9,T9_S1-15,0.307,9.56952060036273E-05,0,9.56952060036273E-05,0,C,32,32.8829107143,Bleaching,Nutrients1,N+P,1,NH4,NH4,1,Yes,Mcav
S1-15,2016-02-22,S1,T10,T10_S1-15,0.027,1.85042970111085E-06,0,1.85042970111085E-06,0,C,32,28.6980863095,Bleaching,Nutrients1,N+P,1,NH4,NH4,1,Yes,Mcav
S1-15,2016-04-05,S1,T11,T11_S1-15,0.468,0.0030477046,0.0003755676,0.0034232722,0.1097101215,C,27,NA,Recovery ,Nutrients1,N+P,1,NH4,NH4,1,Yes,Mcav
S1-15,2016-05-26,S1,T12,T12_S1-15,NA,0.0016233633,0.0001018174,0.0017251807,0.0590184133,C,27,NA,Control,Nutrients1,N+P,1,NH4,NH4,1,Yes,Mcav
S1-15,2016-06-13,S1,T13,T13_S1-15,NA,0.0023499881,0.0006069315,0.0029569195,0.2052580276,C,27,NA,Control,Nutrients2,N+P,1,NH4,NH4,1,Yes,Mcav
S1-15,2016-07-19,S1,T14,T14_S1-15,NA,0.0023060399,0.0001289796,0.0024350195,0.0529686282,C,27,27.1685208333,Control,Nutrients2,N+P,1,NH4,NH4,1,Yes,Mcav
S1-15,2016-09-26,S1,T15,T15_S1-15,NA,0.001583782,0.0003391384,0.0019229203,0.1763663031,C,26,NA,Control,Nutrients2,N+P,1,NH4,NH4,1,Yes,Mcav
S1-15,2017-03-23,S1,T16,T16_S1-15,NA,0.0005238641,0.0001056974,0.0006295615,0.1678905839,C,26,26.3338953846,Control,Nutrients2,N+P,1,NH4,NH4,1,Yes,Mcav
S1-15,2017-05-11,S1,T17,T17_S1-15,0.595,0.0089965592,0.0022969889,0.0112935481,0.203389485,C,26,27.3250833333,Control,Nutrients2,N+P,1,NH4,NH4,1,Yes,Mcav
S1-15,2017-05-18,S1,T18,T18_S1-15,0.526,NA,NA,NA,NA,NA,32,30.224988024,Bleaching,Nutrients2,N+P,1,NH4,NH4,1,Yes,Mcav
S1-15,2017-05-25,S1,T19,T19_S1-15,0.53,NA,NA,NA,NA,NA,32,29.9672335329,Bleaching,Nutrients2,N+P,1,NH4,NH4,1,Yes,Mcav
S1-15,2017-06-01,S1,T20,T20_S1-15,0.411,0.00480287,0.0003720664,0.0051749364,0.0718977679,C,32,31.6596716418,Bleaching,Nutrients2,N+P,1,NH4,NH4,1,Yes,Mcav
S1-15,2017-06-03,S1,T21,T21_S1-15,0.453,NA,NA,NA,NA,NA,32,31.5688179104,Bleaching,Nutrients2,N+P,1,NH4,NH4,1,Yes,Mcav
S1-15,2017-06-08,S1,T22,T22_S1-15,0.416,NA,NA,NA,NA,NA,32,31.9263928571,Bleaching,Nutrients2,N+P,1,NH4,NH4,1,Yes,Mcav
S1-15,2017-06-15,S1,T23,T23_S1-15,0.319,0.0073454841,0.0002891754,0.0076346595,0.0378766635,C,32,29.8219074627,Bleaching,Nutrients2,N+P,1,NH4,NH4,1,Yes,Mcav
S1-15,2017-07-20,S1,T24,T24_S1-15,0.39,0.0014652098,5.45988467450609E-05,0.0015198086,0.0359248172,C,26,NA,Control,Mcav,N+P,1,NH4,NH4,1,Yes,Mcav
S1-15,2018-01-22,S1,T26,T26_S1-15,NA,0.0002816294,6.56022769994135E-05,0.0003472317,0.1889293924,C,26,NA,Control,Mcav,N+P,1,NH4,NH4,1,Yes,Mcav
S1-16,2015-06-30,S1,T0,T0_S1-16,0.539,0.0017786701,0.0015359251,0.0033145952,0.463382414,C,26,NA,Control,Nutrients1,Fe,2,NO3,Control,2,Yes,Ssid
S1-16,2015-08-04,S1,T1,T1_S1-16,0.57,0.0003470031,0.0010465367,0.0013935398,0.7509916298,D,26,25.6870654762,Control,Nutrients1,Fe,2,NO3,Control,2,Yes,Ssid
S1-16,2015-10-02,S1,T2,T2_S1-16,0.577,0.0001420765,0.0002851657,0.0004272422,0.6674567757,D,26,NA,Control,Nutrients1,Fe,2,NO3,Control,2,Yes,Ssid
S1-16,2015-10-21,S1,T3,T3_S1-16,0.583,0.0005353822,1.05117731368764E-05,0.000545894,0.0192560693,C,26,NA,Control,Nutrients1,Fe,2,NO3,Control,2,Yes,Ssid
S1-16,2015-12-12,S1,T4,T4_S1-16,0.55,0.0003102107,1.50874330495035E-05,0.0003252981,0.0463803319,C,26,24.1799131737,Control,Nutrients1,Fe,2,NO3,Control,2,Yes,Ssid
S1-16,2016-01-14,S1,T5,T5_S1-16,0.545,0.0007957941,1.05897120110348E-05,0.0008063839,0.0131323462,C,26,24.7799156627,Control,Nutrients1,Fe,2,NO3,Control,2,Yes,Ssid
S1-16,2016-01-25,S1,T6,T6_S1-16,0.494,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,Fe,2,NO3,Control,2,Yes,Ssid
S1-16,2016-02-01,S1,T7,T7_S1-16,0.501,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,Fe,2,NO3,Control,2,Yes,Ssid
S1-16,2016-02-05,S1,T8,T8_S1-16,0.491,0.0020366004,0.000004399,0.0020409993,0.0021552966,C,32,32.5288869048,Bleaching,Nutrients1,Fe,2,NO3,Control,2,Yes,Ssid
S1-16,2016-02-12,S1,T9,T9_S1-16,0.254,5.61148378806209E-05,0,5.61148378806209E-05,0,C,32,32.8829107143,Bleaching,Nutrients1,Fe,2,NO3,Control,2,Yes,Ssid
S1-16,2016-02-22,S1,T10,T10_S1-16,0.063,0.000000739,0,0.000000739,0,C,32,28.6980863095,Bleaching,Nutrients1,Fe,2,NO3,Control,2,Yes,Ssid
S1-16,2016-04-05,S1,T11,T11_S1-16,0.597,0.0002545424,0.0003800718,0.0006346142,0.5989021602,D,27,NA,Recovery ,Nutrients1,Fe,2,NO3,Control,2,Yes,Ssid
S1-16,2016-05-26,S1,T12,T12_S1-16,NA,0.0002730688,0.0005667805,0.0008398493,0.6748597859,D,27,NA,Control,Nutrients1,Fe,2,NO3,Control,2,Yes,Ssid
S1-16,2016-06-13,S1,T13,T13_S1-16,NA,0.0006284754,0.0005361011,0.0011645765,0.4603399599,C,27,NA,Control,Nutrients2,Fe,2,NO3,Control,2,Yes,Ssid
S1-16,2016-07-19,S1,T14,T14_S1-16,NA,0.0006389504,0.000224259,0.0008632093,0.2597967295,C,27,27.1685208333,Control,Nutrients2,Fe,2,NO3,Control,2,Yes,Ssid
S1-16,2016-09-26,S1,T15,T15_S1-16,NA,0.0001090456,8.65308342755734E-05,0.0001955765,0.4424398772,C,26,NA,Control,Nutrients2,Fe,2,NO3,Control,2,Yes,Ssid
S1-16,2017-03-23,S1,T16,T16_S1-16,NA,0.0003713425,0,0.0003713425,0,C,26,26.3338953846,Control,Nutrients2,Fe,2,NO3,Control,2,Yes,Ssid
S1-16,2017-05-11,S1,T17,T17_S1-16,0.544,0.0040641101,6.59208336103463E-06,0.0040707022,0.0016193971,C,26,27.3250833333,Control,Nutrients2,Fe,2,NO3,Control,2,Yes,Ssid
S1-16,2017-05-18,S1,T18,T18_S1-16,0.525,NA,NA,NA,NA,NA,32,30.224988024,Bleaching,Nutrients2,Fe,2,NO3,Control,2,Yes,Ssid
S1-16,2017-05-25,S1,T19,T19_S1-16,0.546,NA,NA,NA,NA,NA,32,29.9672335329,Bleaching,Nutrients2,Fe,2,NO3,Control,2,Yes,Ssid
S1-16,2017-06-01,S1,T20,T20_S1-16,0.523,0.0020312385,0,0.0020312385,0,C,32,31.6596716418,Bleaching,Nutrients2,Fe,2,NO3,Control,2,Yes,Ssid
S1-16,2017-06-03,S1,T21,T21_S1-16,0.498,NA,NA,NA,NA,NA,32,31.5688179104,Bleaching,Nutrients2,Fe,2,NO3,Control,2,Yes,Ssid
S1-16,2017-06-08,S1,T22,T22_S1-16,0.467,NA,NA,NA,NA,NA,32,31.9263928571,Bleaching,Nutrients2,Fe,2,NO3,Control,2,Yes,Ssid
S1-16,2017-06-15,S1,T23,T23_S1-16,0.419,0.0014968375,0,0.0014968375,0,C,32,29.8219074627,Bleaching,Nutrients2,Fe,2,NO3,Control,2,Yes,Ssid
S1-16,2017-07-20,S1,T24,T24_S1-16,0.477,0.0017542504,0,0.0017542504,0,C,26,NA,Control,Mcav,Fe,2,NO3,Control,2,Yes,Ssid
S1-16,2018-01-22,S1,T26,T26_S1-16,NA,0.0002145738,0,0.0002145738,0,C,26,NA,Control,Mcav,Fe,2,NO3,Control,2,Yes,Ssid
S1-17,2015-06-30,S1,T0,T0_S1-17,0.507,0.0001552275,0.0014410994,0.0015963269,0.902759587,D,26,NA,Control,Nutrients1,N,1,NH4,NH4,1,Yes,
S1-17,2015-08-04,S1,T1,T1_S1-17,0.551,8.69070621446639E-05,0.001390784,0.0014776911,0.9411872605,D,26,25.6870654762,Control,Nutrients1,N,1,NH4,NH4,1,Yes,
S1-17,2015-10-02,S1,T2,T2_S1-17,0.565,0.000637927,0,0.000637927,0,C,26,NA,Control,Nutrients1,N,1,NH4,NH4,1,Yes,
S1-17,2015-10-21,S1,T3,T3_S1-17,0.517,0.0023494553,0.0023852375,0.0047346928,0.50377872,D,26,NA,Control,Nutrients1,N,1,NH4,NH4,1,Yes,
S1-17,2015-12-12,S1,T4,T4_S1-17,0.547,0.0003394584,0.0001913796,0.0005308381,0.3605235665,C,26,24.1799131737,Control,Nutrients1,N,1,NH4,NH4,1,Yes,
S1-17,2016-01-14,S1,T5,T5_S1-17,0.569,0.0008982791,7.20647867070785E-05,0.0009703439,0.0742672666,C,26,24.7799156627,Control,Nutrients1,N,1,NH4,NH4,1,Yes,
S1-17,2016-01-25,S1,T6,T6_S1-17,0.438,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,N,1,NH4,NH4,1,Yes,
S1-17,2016-02-01,S1,T7,T7_S1-17,0.479,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,N,1,NH4,NH4,1,Yes,
S1-17,2016-02-05,S1,T8,T8_S1-17,0.447,0.0011827072,0.0002050215,0.0013877286,0.1477388719,C,32,32.5288869048,Bleaching,Nutrients1,N,1,NH4,NH4,1,Yes,
S1-17,2016-02-12,S1,T9,T9_S1-17,0.353,2.29947503705248E-07,0,2.29947503705248E-07,0,C,32,32.8829107143,Bleaching,Nutrients1,N,1,NH4,NH4,1,Yes,
S1-17,2016-02-22,S1,T10,T10_S1-17,0.038,NA,NA,NA,NA,NA,32,28.6980863095,Bleaching,Nutrients1,N,1,NH4,NH4,1,Yes,
